"","Date","RotH","Home","HQ1","HQ2","HQ3","HQ4","HFinal","MoneyLineHome","RotV","Away","VQ1","VQ2","VQ3","VQ4","VFinal","MoneyLineVisitor","OS","OOU","CS","COU","WP.H","WP.V","FinalOU","PointsTotal","SpreadH","Covered"
"1",2017-10-17,502,"Cleveland",29,25,18,30,102,-195,501,"Boston",19,19,33,28,99,166,4,214.5,4.5,216,0.642538549764241,0.357461450235759,"Under",201,-4.5,0
"2",2017-10-17,504,"GoldenState",35,36,30,20,121,-470,503,"Houston",34,28,26,34,122,364,9,232,9,231.5,0.804522081064731,0.195477918935269,"Over",243,-9,0
"3",2017-10-18,702,"Indiana",29,36,41,34,140,-155,701,"Brooklyn",30,33,35,33,131,135,3.5,212,3,216.5,0.591155611180642,0.408844388819358,"Over",271,-3,1
"4",2017-10-18,704,"Washington",32,24,34,30,120,-300,703,"Philadelphia",23,36,23,33,115,240,6.5,215.5,6.5,217.5,0.727941176470588,0.272058823529412,"Over",235,-6.5,0
"5",2017-10-18,706,"Orlando",32,26,30,28,116,145,705,"Miami",37,18,23,31,109,-170,3,207,3.5,205.5,0.389266817838246,0.610733182161754,"Over",225,3.5,1
"6",2017-10-18,708,"Detroit",29,27,26,20,102,-145,707,"Charlotte",27,18,25,20,90,125,3,204,2.5,202,0.573696145124717,0.426303854875283,"Under",192,-2.5,1
"7",2017-10-18,710,"Boston",26,27,27,20,100,-125,709,"Milwaukee",24,34,18,32,108,105,6,208.5,1.5,203,0.533875338753388,0.466124661246612,"Over",208,-1.5,0
"8",2017-10-18,712,"Memphis",27,27,25,24,103,-130,711,"NewOrleans",34,18,18,21,91,110,3,205,2,204.5,0.544513457556936,0.455486542443064,"Under",194,-2,1
"9",2017-10-18,714,"Dallas",24,23,35,29,111,-240,713,"Atlanta",27,31,24,35,117,190,6.5,199.5,5.5,199,0.68052738336714,0.31947261663286,"Over",228,-5.5,0
"10",2017-10-18,716,"Utah",21,28,29,28,106,-140,715,"Denver",30,28,25,13,96,120,2,209,2.5,205,0.564393939393939,0.435606060606061,"Under",202,-2.5,1
"11",2017-10-18,718,"SanAntonio",32,21,34,20,107,-125,717,"Minnesota",25,24,28,22,99,105,3,207,1.5,203.5,0.533875338753388,0.466124661246612,"Over",206,-1.5,1
"12",2017-10-18,720,"Sacramento",25,23,24,28,100,250,719,"Houston",26,26,23,30,105,-310,9,218.5,7,216.5,0.264808362369338,0.735191637630662,"Under",205,7,1
"13",2017-10-18,722,"Phoenix",21,14,20,21,76,120,721,"Portland",29,31,38,26,124,-140,1,220,2.5,219.5,0.435606060606061,0.564393939393939,"Under",200,2.5,0
"14",2017-10-19,502,"Toronto",25,33,26,33,117,-1400,501,"Chicago",23,14,27,37,101,800,12,206,14,206.5,0.911111111111111,0.0888888888888889,"Over",218,-14,1
"15",2017-10-19,504,"OklahomaCity",27,26,26,26,105,-1000,503,"NewYork",24,18,17,25,84,650,11.5,213,12.5,215.5,0.887878787878788,0.112121212121212,"Under",189,-12.5,1
"16",2017-10-19,506,"LALakers",19,23,21,29,92,210,505,"LAClippers",27,26,34,21,108,-260,4.5,218.5,6.5,219,0.300179211469534,0.699820788530466,"Under",200,6.5,0
"17",2017-10-20,702,"Philadelphia",21,29,22,20,92,-150,701,"Boston",24,22,23,33,102,130,1,216.5,3,217,0.582608695652174,0.417391304347826,"Under",194,-3,0
"18",2017-10-20,704,"Charlotte",18,31,35,25,109,-190,703,"Atlanta",28,28,17,18,91,160,6,202.5,4.5,205.5,0.635278514588859,0.364721485411141,"Under",200,-4.5,1
"19",2017-10-20,706,"Washington",29,29,33,24,115,-280,705,"Detroit",31,34,16,30,111,230,6.5,210.5,6.5,211.5,0.716905901116427,0.283094098883573,"Over",226,-6.5,0
"20",2017-10-20,708,"Milwaukee",25,24,24,24,97,-115,707,"Cleveland",25,30,31,30,116,-105,1.5,210,1,209.5,0.511344299489507,0.488655700510493,"Over",213,-1,0
"21",2017-10-20,710,"Indiana",25,27,21,23,96,185,709,"Portland",31,31,29,23,114,-230,3.5,219,6,218.5,0.32695374800638,0.67304625199362,"Under",210,6,0
"22",2017-10-20,712,"Brooklyn",29,29,31,37,126,-130,711,"Orlando",27,28,36,30,121,110,1,220,2,226,0.544513457556936,0.455486542443064,"Over",247,-2,1
"23",2017-10-20,714,"Minnesota",19,27,24,30,100,-200,713,"Utah",16,26,23,32,97,170,5.5,200,5,197,0.648148148148148,0.351851851851852,"Under",197,-5,0
"24",2017-10-20,716,"Dallas",23,23,14,28,88,-250,715,"Sacramento",19,27,25,22,93,200,5.5,203,6,201.5,0.69047619047619,0.30952380952381,"Under",181,-6,0
"25",2017-10-20,718,"NewOrleans",39,25,26,30,120,360,717,"GoldenState",26,35,37,30,128,-470,6.5,222.5,9,221,0.196414950419527,0.803585049580473,"Over",248,9,1
"26",2017-10-20,720,"Phoenix",36,37,26,31,130,-160,719,"LALakers",40,30,36,26,132,140,2.5,222,3.5,220.5,0.599358974358974,0.400641025641026,"Over",262,-3.5,0
"27",2017-10-21,502,"Toronto",36,26,40,26,128,-365,501,"Philadelphia",19,30,22,23,94,292,7.5,216,8.5,219,0.764922097871407,0.235077902128593,"Over",222,-8.5,1
"28",2017-10-21,504,"Cleveland",18,27,20,28,93,-850,503,"Orlando",36,20,32,26,114,588,11,212.5,11.5,216,0.87469400244798,0.12530599755202,"Under",207,-11.5,0
"29",2017-10-21,506,"Houston",33,29,30,15,107,-850,505,"Dallas",20,19,19,33,91,588,10.5,214.5,11.5,216,0.87469400244798,0.12530599755202,"Under",198,-11.5,1
"30",2017-10-21,508,"NewYork",28,36,16,27,107,-105,507,"Detroit",19,32,28,32,111,-115,1.5,206.5,1,204.5,0.488655700510494,0.511344299489507,"Over",218,-1,0
"31",2017-10-21,510,"Miami",26,37,28,21,112,-425,509,"Indiana",31,19,26,32,108,334,8.5,211,9.5,213.5,0.789554531490015,0.210445468509985,"Over",220,-9.5,0
"32",2017-10-21,512,"Chicago",21,17,17,22,77,447,511,"SanAntonio",19,22,24,22,87,-600,7.5,202,10,200.5,0.162836249673544,0.837163750326456,"Under",164,10,0
"33",2017-10-21,514,"Memphis",31,25,32,23,111,299,513,"GoldenState",26,25,20,30,101,-375,7.5,213,8.5,212.5,0.230576441102757,0.769423558897243,"Under",212,8.5,1
"34",2017-10-21,516,"Milwaukee",24,36,24,29,113,-150,515,"Portland",26,29,25,30,110,130,4.5,213.5,3,208.5,0.582608695652174,0.417391304347826,"Over",223,-3,0
"35",2017-10-21,518,"Denver",17,25,24,30,96,-850,517,"Sacramento",18,16,18,27,79,588,11,216,12.5,212.5,0.87469400244798,0.12530599755202,"Under",175,-12.5,1
"36",2017-10-21,520,"Utah",21,23,29,23,96,155,519,"OklahomaCity",14,20,23,30,87,-180,4,200.5,4,200,0.374649859943978,0.625350140056022,"Under",183,4,1
"37",2017-10-21,522,"LAClippers",23,35,32,40,130,-1450,521,"Phoenix",18,26,20,24,88,857,11.5,220,13.5,220,0.915495331513129,0.0845046684868709,"Under",218,-13.5,1
"38",2017-10-22,702,"Brooklyn",19,37,35,25,116,-115,701,"Atlanta",25,28,24,27,104,-105,2.5,219.5,1,220,0.511344299489507,0.488655700510493,"Under",220,-1,1
"39",2017-10-22,704,"OklahomaCity",23,31,21,38,113,-180,703,"Minnesota",28,33,27,27,115,150,4.5,211.5,4,212,0.621428571428571,0.378571428571429,"Over",228,-4,0
"40",2017-10-22,706,"LALakers",22,33,28,29,112,175,705,"NewOrleans",34,34,26,25,119,-210,4,217,5.5,222.5,0.343108504398827,0.656891495601173,"Over",231,5.5,0
"41",2017-10-23,502,"Detroit",22,21,24,19,86,-160,501,"Philadelphia",31,25,19,22,97,140,4,213,3,213.5,0.599358974358974,0.400641025641026,"Under",183,-3,0
"42",2017-10-23,504,"Miami",26,36,15,27,104,-700,503,"Atlanta",23,21,29,20,93,500,11.5,206,10.5,205,0.854166666666667,0.145833333333333,"Under",197,-10.5,1
"43",2017-10-23,506,"Houston",26,31,19,14,90,-360,505,"Memphis",24,26,20,28,98,280,8,210.5,8,213.5,0.759725400457666,0.240274599542334,"Under",188,-8,0
"44",2017-10-23,508,"Milwaukee",18,35,30,20,103,-260,507,"Charlotte",25,29,23,17,94,210,6,205,6.5,203.5,0.699820788530466,0.300179211469534,"Under",197,-6.5,1
"45",2017-10-23,510,"Dallas",24,38,22,19,103,800,509,"GoldenState",40,25,34,34,133,-1400,10.5,214,13.5,217.5,0.0888888888888889,0.911111111111111,"Over",236,13.5,0
"46",2017-10-23,512,"SanAntonio",21,29,25,26,101,-145,511,"Toronto",23,27,24,23,97,125,2.5,206,2.5,202,0.573696145124717,0.426303854875283,"Under",198,-2.5,1
"47",2017-10-23,514,"Denver",29,26,22,27,104,-200,513,"Washington",29,27,22,31,109,170,2.5,223,5,224,0.648148148148148,0.351851851851852,"Under",213,-5,0
"48",2017-10-23,516,"Phoenix",36,23,28,30,117,120,515,"Sacramento",17,34,25,39,115,-140,2,211,2.5,206.5,0.435606060606061,0.564393939393939,"Over",232,2.5,1
"49",2017-10-24,702,"Orlando",30,31,26,38,125,-200,701,"Brooklyn",30,31,35,25,121,170,3.5,229,5,228.5,0.648148148148148,0.351851851851852,"Over",246,-5,0
"50",2017-10-24,704,"Cleveland",28,37,26,28,119,-2500,703,"Chicago",38,30,24,20,112,1100,14,207.5,15,205.5,0.939102564102564,0.0608974358974359,"Over",231,-15,0
"51",2017-10-24,706,"Boston",30,24,23,33,110,-300,705,"NewYork",17,16,27,29,89,240,9,210,7,208,0.727941176470588,0.272058823529412,"Under",199,-7,1
"52",2017-10-24,708,"Minnesota",20,41,23,23,107,-700,707,"Indiana",33,28,37,32,130,500,11,217,10.5,218,0.854166666666667,0.145833333333333,"Over",237,-10.5,0
"53",2017-10-24,710,"Portland",29,18,24,32,103,-200,709,"NewOrleans",19,29,25,20,93,170,4.5,219,5,216.5,0.648148148148148,0.351851851851852,"Under",196,-5,1
"54",2017-10-24,712,"LAClippers",27,15,33,27,102,-200,711,"Utah",20,21,15,28,84,170,3,200.5,5,196,0.648148148148148,0.351851851851852,"Under",186,-5,1
"55",2017-10-25,502,"Detroit",23,40,28,31,122,-140,501,"Minnesota",26,18,29,28,101,120,0,208,2.5,209,0.564393939393939,0.435606060606061,"Over",223,-2.5,1
"56",2017-10-25,504,"Philadelphia",33,21,26,24,104,140,503,"Houston",31,25,23,26,105,-160,3,223,3,221,0.400641025641026,0.599358974358974,"Under",209,3,1
"57",2017-10-25,506,"Charlotte",27,35,23,25,110,120,505,"Denver",23,16,29,25,93,-140,0,212,2.5,211.5,0.435606060606061,0.564393939393939,"Under",203,2.5,1
"58",2017-10-25,508,"Brooklyn",26,29,29,28,112,270,507,"Cleveland",23,29,21,34,107,-340,7,227,8,223.5,0.248771498771499,0.751228501228501,"Under",219,8,1
"59",2017-10-25,510,"Miami",30,21,22,27,100,130,509,"SanAntonio",30,26,32,29,117,-150,3,195,3,196.5,0.417391304347826,0.582608695652174,"Over",217,3,0
"60",2017-10-25,512,"OklahomaCity",30,24,32,28,114,-1000,511,"Indiana",27,21,26,22,96,650,14,218,13.5,218,0.887878787878788,0.112121212121212,"Under",210,-13.5,1
"61",2017-10-25,514,"Dallas",32,25,22,24,103,140,513,"Memphis",18,31,23,22,94,-160,4,196,3,197,0.400641025641026,0.599358974358974,"Under",197,3,1
"62",2017-10-25,516,"Phoenix",23,25,23,26,97,260,515,"Utah",13,28,18,29,88,-330,7,203,7.5,205,0.255167958656331,0.744832041343669,"Under",185,7.5,1
"63",2017-10-25,518,"LALakers",23,22,24,23,102,180,517,"Washington",18,31,30,13,99,-220,5.5,230,5.5,229,0.334821428571429,0.665178571428571,"Under",201,5.5,1
"64",2017-10-25,520,"GoldenState",29,32,30,26,117,-1100,519,"Toronto",26,27,33,26,112,700,11.5,224,12,230,0.895833333333333,0.104166666666667,"Under",229,-12,0
"65",2017-10-26,702,"Memphis",28,26,22,20,96,-340,701,"Dallas",14,21,33,23,91,270,9,196.5,8,194.5,0.751228501228501,0.248771498771499,"Under",187,-8,0
"66",2017-10-26,704,"Milwaukee",23,21,25,20,89,-190,703,"Boston",28,15,29,24,96,160,3.5,207,4.5,206.5,0.635278514588859,0.364721485411141,"Under",185,-4.5,0
"67",2017-10-26,706,"Chicago",18,19,28,26,91,-130,705,"Atlanta",20,19,20,27,86,110,2.5,199.5,2,200,0.544513457556936,0.455486542443064,"Under",177,-2,1
"68",2017-10-26,708,"Portland",24,29,26,24,103,-140,707,"LAClippers",30,32,18,24,104,120,1,210.5,2.5,216,0.564393939393939,0.435606060606061,"Under",207,-2.5,0
"69",2017-10-26,710,"Sacramento",40,30,17,19,106,-120,709,"NewOrleans",27,29,32,26,114,100,1,204,1,204.5,0.522727272727273,0.477272727272727,"Over",220,-1,0
"70",2017-10-27,502,"Orlando",32,29,34,19,114,190,501,"SanAntonio",18,16,30,23,87,-240,5.5,204.5,5.5,207,0.31947261663286,0.68052738336714,"Under",201,5.5,1
"71",2017-10-27,504,"Charlotte",30,16,28,19,93,120,503,"Houston",27,29,22,31,109,-140,3,213,2.5,214.5,0.435606060606061,0.564393939393939,"Under",202,2.5,0
"72",2017-10-27,506,"NewYork",23,24,36,24,107,-135,505,"Brooklyn",28,14,24,20,86,115,1,219.5,2,222.5,0.554675903018308,0.445324096981692,"Under",193,-2,1
"73",2017-10-27,508,"Atlanta",23,29,19,29,100,230,507,"Denver",26,27,22,30,105,-280,8.5,206,7,210.5,0.283094098883573,0.716905901116427,"Under",205,7,1
"74",2017-10-27,510,"Minnesota",26,33,31,29,119,105,509,"OklahomaCity",33,26,30,27,116,-125,2.5,214.5,2,218,0.466124661246612,0.533875338753388,"Over",235,2,1
"75",2017-10-27,512,"LALakers",26,25,20,21,92,190,511,"Toronto",19,26,27,29,101,-240,6.5,224,6,221,0.31947261663286,0.68052738336714,"Under",193,6,0
"76",2017-10-27,514,"GoldenState",27,26,34,33,120,-900,513,"Washington",34,33,30,20,117,600,10.5,231.5,12,231,0.878571428571429,0.121428571428571,"Over",237,-12,0
"77",2017-10-28,702,"NewOrleans",35,30,24,34,123,115,701,"Cleveland",22,30,31,18,101,-135,3.5,215,2,220.5,0.445324096981692,0.554675903018308,"Over",224,2,1
"78",2017-10-28,704,"Memphis",30,24,27,22,103,-135,703,"Houston",32,17,23,17,89,115,1,206,2,202,0.554675903018308,0.445324096981692,"Under",192,-2,1
"79",2017-10-28,706,"Miami",26,19,18,27,90,-105,705,"Boston",21,26,27,22,96,-115,1.5,205,1,204.5,0.488655700510494,0.511344299489507,"Under",186,-1,0
"80",2017-10-28,708,"Chicago",23,8,22,16,69,300,707,"OklahomaCity",26,24,32,19,101,-400,8.5,204.5,8.5,203.5,0.225,0.775,"Under",170,8.5,0
"81",2017-10-28,710,"Dallas",23,33,22,32,110,-110,709,"Philadelphia",32,25,32,23,112,-110,1,208,0,205,0.5,0.5,"Over",222,0,0
"82",2017-10-28,712,"Utah",31,25,19,21,96,-600,711,"LALakers",16,29,19,17,81,425,9,204.5,10.5,202,0.833333333333333,0.166666666666667,"Under",177,-10.5,1
"83",2017-10-28,714,"Portland",29,32,31,22,114,-900,713,"Phoenix",24,33,32,18,107,600,11,217,12,218,0.878571428571429,0.121428571428571,"Over",221,-12,0
"84",2017-10-28,716,"LAClippers",24,31,17,15,87,-380,715,"Detroit",27,18,22,28,95,290,6,210,8,206,0.767628205128205,0.232371794871795,"Under",182,-8,0
"85",2017-10-29,502,"Atlanta",16,32,25,33,106,199,501,"Milwaukee",28,33,31,25,117,-240,5.5,203,6,199,0.31428290379697,0.68571709620303,"Over",223,6,0
"86",2017-10-29,504,"Indiana",26,27,15,29,97,207,503,"SanAntonio",24,24,16,30,94,-250,6.5,204,6.5,209,0.305723592368544,0.694276407631456,"Under",191,6.5,1
"87",2017-10-29,506,"Charlotte",27,34,32,27,120,-170,505,"Orlando",24,25,37,27,113,148,4,210,4,210.5,0.613201911589008,0.386798088410992,"Over",233,-4,1
"88",2017-10-29,508,"Sacramento",16,16,28,23,83,256,507,"Washington",35,28,25,22,110,-315,6,211,8,208,0.260931365913091,0.739068634086909,"Under",193,8,0
"89",2017-10-29,510,"Brooklyn",36,27,21,27,111,180,509,"Denver",29,31,40,24,124,-215,4.5,223.5,5.5,223,0.337301587301587,0.662698412698413,"Over",235,5.5,0
"90",2017-10-29,512,"Cleveland",19,35,21,20,95,-606,511,"NewYork",29,33,30,22,114,451,10,209,10.5,212.5,0.838434368621564,0.161565631378436,"Under",209,-10.5,0
"91",2017-10-29,514,"GoldenState",35,22,24,26,107,-1600,513,"Detroit",27,25,30,33,115,912,13,222,14.5,221,0.921181120669612,0.0788188793303883,"Over",222,-14.5,0
"92",2017-10-30,702,"Boston",30,24,26,28,108,-175,701,"SanAntonio",26,23,18,27,94,151,3,196,3.5,193.5,0.618978630930822,0.381021369069178,"Over",202,-3.5,1
"93",2017-10-30,704,"NewYork",35,30,19,32,116,166,703,"Denver",25,18,38,29,110,-195,3.5,207,5,211,0.357461450235759,0.642538549764241,"Over",226,5,1
"94",2017-10-30,706,"Miami",32,30,20,28,122,128,705,"Minnesota",23,37,19,31,125,-149,1.5,216.5,3,216.5,0.420101458465441,0.579898541534559,"Over",247,3,0
"95",2017-10-30,708,"Memphis",31,26,25,17,99,-215,707,"Charlotte",31,20,22,31,104,180,7,192.5,5.5,195,0.662698412698413,0.337301587301587,"Over",203,-5.5,0
"96",2017-10-30,710,"NewOrleans",24,40,20,15,99,-325,709,"Orlando",33,27,27,28,115,263,7.5,224,7.5,222.5,0.744611894344515,0.255388105655485,"Under",214,-7.5,0
"97",2017-10-30,712,"Houston",27,29,24,27,107,-290,711,"Philadelphia",37,21,34,23,115,237,6,218,7,215,0.723426919272617,0.276573080727383,"Over",222,-7,0
"98",2017-10-30,714,"Utah",21,23,32,28,104,-365,713,"Dallas",27,26,15,21,89,292,7.5,190,8.5,190.5,0.764922097871407,0.235077902128593,"Over",193,-8.5,1
"99",2017-10-30,716,"Portland",29,6,26,24,85,-174,715,"Toronto",29,25,27,18,99,150,2,215.5,4,211.5,0.617518248175182,0.382481751824818,"Under",184,-4,0
"100",2017-10-30,718,"LAClippers",28,29,29,27,113,226,717,"GoldenState",34,40,33,34,141,-275,3.5,221,6,223.5,0.286707566462168,0.713292433537832,"Over",254,6,0
"101",2017-10-31,502,"Indiana",24,31,14,32,101,-250,501,"Sacramento",13,17,18,35,83,207,6,209,5.5,206,0.694276407631456,0.305723592368544,"Under",184,-5.5,1
"102",2017-10-31,504,"Brooklyn",24,29,35,26,114,-190,503,"Phoenix",30,29,28,35,122,163,3,231,4.5,229.5,0.637472138455487,0.362527861544513,"Over",236,-4.5,0
"103",2017-10-31,506,"Milwaukee",23,19,22,27,91,120,505,"OklahomaCity",31,29,25,25,110,-140,1,210,2.5,210.5,0.435606060606061,0.564393939393939,"Under",201,2.5,0
"104",2017-10-31,508,"LALakers",25,33,29,26,113,132,507,"Detroit",22,23,27,21,93,-152,5,209,3,207.5,0.413929939792009,0.586070060207991,"Under",206,3,1
"105",2017-11-01,702,"Washington",32,32,26,26,116,-750,701,"Phoenix",15,37,35,35,122,525,14,225.5,11,228,0.861176470588235,0.138823529411765,"Over",238,-11,0
"106",2017-11-01,704,"Charlotte",25,35,28,38,126,-170,703,"Milwaukee",32,25,31,33,121,145,2,203,4,203,0.610733182161754,0.389266817838246,"Over",247,-4,1
"107",2017-11-01,706,"Philadelphia",34,25,34,26,119,-330,705,"Atlanta",25,32,36,16,109,260,8.5,210,7.5,209,0.744832041343669,0.255167958656331,"Over",228,-7.5,1
"108",2017-11-01,708,"Cleveland",28,33,24,22,107,-550,707,"Indiana",30,32,30,32,124,400,11,218.5,10.5,217.5,0.823076923076923,0.176923076923077,"Over",231,-10.5,0
"109",2017-11-01,710,"Boston",27,31,31,24,113,-900,709,"Sacramento",24,21,15,26,86,600,12.5,198,11.5,195.5,0.878571428571429,0.121428571428571,"Over",199,-11.5,1
"110",2017-11-01,712,"Miami",27,22,18,30,97,-500,711,"Chicago",17,30,17,27,91,375,8,202,9.5,196,0.81140350877193,0.18859649122807,"Under",188,-9.5,0
"111",2017-11-01,714,"Memphis",26,28,21,24,99,-145,713,"Orlando",23,31,27,20,101,125,4.5,205,2.5,205.5,0.573696145124717,0.426303854875283,"Under",200,-2.5,0
"112",2017-11-01,716,"NewYork",27,21,26,23,97,200,715,"Houston",24,36,40,19,119,-250,4.5,212,6,213.5,0.30952380952381,0.69047619047619,"Over",216,6,0
"113",2017-11-01,718,"NewOrleans",28,26,23,21,98,-135,717,"Minnesota",31,34,18,21,104,115,1,224,2,224,0.554675903018308,0.445324096981692,"Under",202,-2,0
"114",2017-11-01,720,"Denver",34,26,43,26,129,-125,719,"Toronto",19,27,25,40,111,105,1,213.5,1.5,217,0.533875338753388,0.466124661246612,"Over",240,-1.5,1
"115",2017-11-01,722,"Utah",22,17,25,30,112,-170,721,"Portland",20,19,30,25,103,145,3,197,3.5,191.5,0.610733182161754,0.389266817838246,"Over",215,-3.5,1
"116",2017-11-01,724,"LAClippers",32,34,29,24,119,-600,723,"Dallas",29,19,29,21,98,425,9,204.5,10.5,207.5,0.833333333333333,0.166666666666667,"Over",217,-10.5,1
"117",2017-11-02,502,"SanAntonio",33,22,23,14,92,275,501,"GoldenState",24,26,34,28,112,-350,6.5,219,8.5,220,0.244444444444444,0.755555555555556,"Under",204,8.5,0
"118",2017-11-02,504,"Portland",41,25,21,26,113,-240,503,"LALakers",25,37,23,25,110,190,8.5,210.5,6,212,0.68052738336714,0.31947261663286,"Over",223,-6,0
"119",2017-11-03,702,"Washington",36,30,27,29,122,-155,701,"Cleveland",42,32,30,26,130,135,3.5,220,3.5,224.5,0.591155611180642,0.408844388819358,"Over",252,-3.5,0
"120",2017-11-03,704,"Orlando",26,19,15,23,83,-350,703,"Chicago",28,16,29,32,105,275,8,207,7.5,204.5,0.755555555555556,0.244444444444444,"Under",188,-7.5,0
"121",2017-11-03,706,"Detroit",28,31,23,23,105,-120,705,"Milwaukee",26,22,24,24,96,100,3,205,1.5,204,0.522727272727273,0.477272727272727,"Under",201,-1.5,1
"122",2017-11-03,708,"Philadelphia",30,26,36,29,121,-200,707,"Indiana",28,35,26,21,110,170,5.5,220,5,217,0.648148148148148,0.351851851851852,"Over",231,-5,1
"123",2017-11-03,710,"Atlanta",25,26,25,28,104,320,709,"Houston",36,33,28,22,119,-420,8,211.5,9,214,0.215201465201465,0.784798534798535,"Over",223,9,0
"124",2017-11-03,712,"NewYork",32,33,27,28,120,-190,711,"Phoenix",19,31,26,31,107,160,3.5,222.5,4.5,221,0.635278514588859,0.364721485411141,"Over",227,-4.5,1
"125",2017-11-03,714,"SanAntonio",25,24,31,28,108,-195,713,"Charlotte",19,26,26,30,101,165,3.5,198,4.5,200.5,0.641829229293252,0.358170770706748,"Over",209,-4.5,1
"126",2017-11-03,716,"Dallas",25,21,17,31,94,170,715,"NewOrleans",28,27,20,24,99,-200,4.5,213,5,211,0.351851851851852,0.648148148148148,"Under",193,5,0
"127",2017-11-03,718,"Utah",26,28,28,18,100,-130,717,"Toronto",29,24,36,20,109,110,2,195,2,195,0.544513457556936,0.455486542443064,"Over",209,-2,0
"128",2017-11-03,720,"Denver",28,23,25,19,95,-240,719,"Miami",37,21,13,23,94,190,5,214,5.5,216.5,0.68052738336714,0.31947261663286,"Under",189,-5.5,0
"129",2017-11-03,722,"OklahomaCity",31,24,16,23,94,-260,721,"Boston",18,19,30,34,101,210,5.5,205,6.5,207,0.699820788530466,0.300179211469534,"Under",195,-6.5,0
